order_id,order_date,customer_id,cohort_month,category,product_name,sku,size,units,gross_revenue,discount,net_sales,product_cost,shipping_cost,payment_fee,returned,return_reason,return_logistics_cost,refund_amount,return_adjusted_profit,city,state,city_tier,channel,inventory_on_hand,stockout_risk,markdown_risk
ORD101702,2025-11-07,C67423,2025-11,Footwear,Heels,FO-HEE-XXL,XXL,2,5278.81,1041.97,4236.84,2104.68,128.46,96.34,False,Not returned,0.0,0.0,1907.36,Mumbai,Maharashtra,Tier 1,Retail Partner,78,0.471,0.28
ORD104821,2025-11-07,C14422,2025-11,Western Wear,Wide-leg Jeans,WE-WID-L,L,2,3606.3,1255.21,2351.09,1361.91,146.46,48.2,False,Not returned,0.0,0.0,794.52,Delhi NCR,Delhi,Tier 1,Web,230,0.232,0.335
ORD106250,2025-11-07,C91492,2025-11,Western Wear,Denim Jacket,WE-DEN-XS,XS,2,3491.8,835.67,2656.13,1533.35,117.47,39.03,False,Not returned,0.0,0.0,966.28,Indore,Madhya Pradesh,Tier 2,Web,192,0.663,0.055
ORD103828,2025-11-07,C98181,2025-11,Accessories,Handbag,AC-HAN-OneSize,One Size,2,1830.06,574.89,1255.17,514.37,124.52,18.72,False,Not returned,0.0,0.0,597.56,Chennai,Tamil Nadu,Tier 1,App,191,0.118,0.477
ORD101509,2025-11-07,C41630,2025-11,Accessories,Handbag,AC-HAN-OneSize,One Size,1,1167.1,128.99,1038.11,440.22,124.49,21.28,False,Not returned,0.0,0.0,452.12,Udaipur,Rajasthan,Tier 3,Web,180,0.221,0.554
ORD108400,2025-11-07,C31721,2025-11,Western Wear,Bodycon Dress,WE-BOD-M,M,2,2560.26,386.57,2173.69,1152.0,139.38,49.03,True,Size too large,165.97,2114.27,-1446.96,Chandigarh,Punjab,Tier 2,App,113,0.236,0.462
ORD108684,2025-11-07,C49555,2025-11,Footwear,Sneakers,FO-SNE-M,M,1,2466.39,528.06,1938.33,1158.96,93.51,34.86,False,Not returned,0.0,0.0,651.0,Surat,Gujarat,Tier 2,App,146,0.43,0.186
ORD107017,2025-11-07,C43429,2025-11,Western Wear,Crop Top,WE-CRO-M,M,1,1407.66,214.33,1193.33,681.23,83.17,20.52,True,Changed mind,144.61,1136.6,-872.8,Chandigarh,Punjab,Tier 2,Marketplace,163,0.47,0.656
ORD105022,2025-11-07,C60919,2025-11,Ethnic Wear,Palazzo Set,ET-PAL-XXL,XXL,1,2056.54,542.79,1513.75,769.69,95.38,24.77,True,Size too large,135.91,1483.03,-995.03,Bengaluru,Karnataka,Tier 1,Influencer,190,0.295,0.336
ORD100097,2025-11-07,C89591,2025-11,Ethnic Wear,Kurta Set,ET-KUR-M,M,1,2119.79,116.25,2003.54,1071.04,89.1,44.63,False,Not returned,0.0,0.0,798.77,Surat,Gujarat,Tier 2,Influencer,176,0.403,0.264
ORD101779,2025-11-08,C21292,2025-11,Ethnic Wear,Palazzo Set,ET-PAL-M,M,1,2163.04,337.22,1825.82,881.16,101.8,37.44,False,Not returned,0.0,0.0,805.42,Pune,Maharashtra,Tier 1,App,205,0.294,0.396
ORD100812,2025-11-08,C80344,2025-11,Western Wear,Denim Jacket,WE-DEN-XL,XL,1,1767.98,223.72,1544.26,960.15,87.72,36.29,True,Fabric expectation mismatch,136.05,1467.16,-1143.11,Delhi NCR,Delhi,Tier 1,Web,207,0.506,0.414
ORD105853,2025-11-08,C31822,2025-11,Activewear,Track Pants,AC-TRA-L,L,2,2983.43,606.25,2377.18,1515.78,126.08,53.17,False,Not returned,0.0,0.0,682.15,Jaipur,Rajasthan,Tier 2,App,130,0.443,0.158
ORD106771,2025-11-08,C10102,2025-11,Western Wear,Wide-leg Jeans,WE-WID-XL,XL,2,2468.27,508.64,1959.63,1055.07,152.36,36.38,True,Size too large,196.82,1912.41,-1393.41,Guntur,Andhra Pradesh,Tier 3,App,99,0.644,0.614
ORD107673,2025-11-08,C58053,2025-11,Footwear,Sneakers,FO-SNE-XL,XL,1,1887.36,213.88,1673.48,896.14,82.05,25.58,False,Not returned,0.0,0.0,669.71,Delhi NCR,Delhi,Tier 1,Influencer,171,0.399,0.11
ORD102135,2025-11-08,C97606,2025-11,Western Wear,Denim Jacket,WE-DEN-L,L,1,1984.35,366.17,1618.18,931.29,89.89,38.02,False,Not returned,0.0,0.0,558.98,Indore,Madhya Pradesh,Tier 2,App,159,0.408,0.189
ORD105669,2025-11-08,C96838,2025-11,Ethnic Wear,Palazzo Set,ET-PAL-XL,XL,2,4986.58,882.96,4103.62,1977.29,194.58,95.81,True,Fabric expectation mismatch,232.09,3819.96,-2216.11,Mysuru,Karnataka,Tier 3,Influencer,189,0.394,0.471
ORD107407,2025-11-08,C94792,2025-11,Accessories,Scarf,AC-SCA-OneSize,One Size,1,1084.42,111.91,972.51,451.86,65.66,14.37,False,Not returned,0.0,0.0,440.62,Bengaluru,Karnataka,Tier 1,App,249,0.147,0.092
ORD105722,2025-11-08,C65603,2025-11,Activewear,Leggings,AC-LEG-XXL,XXL,1,1346.69,212.55,1134.14,718.56,82.52,20.86,False,Not returned,0.0,0.0,312.2,Kochi,Kerala,Tier 2,Web,133,0.492,0.478
ORD104731,2025-11-08,C77171,2025-11,Accessories,Handbag,AC-HAN-OneSize,One Size,1,810.45,16.21,794.24,347.28,102.29,11.82,False,Not returned,0.0,0.0,332.85,Pune,Maharashtra,Tier 1,Web,198,0.367,0.363
ORD108892,2025-11-08,C42489,2025-11,Accessories,Scarf,AC-SCA-OneSize,One Size,1,616.18,192.38,423.8,198.68,122.22,8.4,False,Not returned,0.0,0.0,94.5,Jodhpur,Rajasthan,Tier 3,Influencer,290,0.514,0.386
ORD104214,2025-11-08,C82911,2025-11,Ethnic Wear,Anarkali Dress,ET-ANA-XL,XL,1,2696.12,297.58,2398.54,1264.81,100.47,37.92,False,Not returned,0.0,0.0,995.34,Indore,Madhya Pradesh,Tier 2,App,194,0.431,0.244
ORD104036,2025-11-08,C69449,2025-11,Ethnic Wear,Palazzo Set,ET-PAL-M,M,1,2808.06,158.33,2649.73,1372.54,84.3,44.34,False,Not returned,0.0,0.0,1148.55,Surat,Gujarat,Tier 2,App,186,0.598,0.12
ORD100190,2025-11-08,C33919,2025-11,Footwear,Heels,FO-HEE-S,S,1,3073.1,434.36,2638.74,1597.91,112.26,44.85,True,Changed mind,138.27,2522.47,-1777.02,Ajmer,Rajasthan,Tier 3,Web,242,0.248,0.208
ORD108439,2025-11-08,C89115,2025-11,Western Wear,Bodycon Dress,WE-BOD-L,L,1,779.5,84.24,695.26,391.58,87.88,15.87,False,Not returned,0.0,0.0,199.93,Chennai,Tamil Nadu,Tier 1,Web,119,0.3,0.027
ORD108197,2025-11-09,C81968,2025-11,Activewear,Track Pants,AC-TRA-XS,XS,1,1091.47,140.37,951.1,562.37,82.6,18.15,False,Not returned,0.0,0.0,287.98,Delhi NCR,Delhi,Tier 1,Marketplace,83,0.254,0.266
ORD104019,2025-11-09,C91187,2025-11,Ethnic Wear,Kurta Set,ET-KUR-L,L,1,2224.14,101.21,2122.93,987.5,78.95,46.68,False,Not returned,0.0,0.0,1009.8,Jaipur,Rajasthan,Tier 2,Marketplace,230,0.58,0.152
ORD107956,2025-11-09,C97555,2025-11,Western Wear,Bodycon Dress,WE-BOD-M,M,1,965.37,262.46,702.91,365.52,101.99,12.67,False,Not returned,0.0,0.0,222.73,Bengaluru,Karnataka,Tier 1,App,241,0.387,0.442
ORD100074,2025-11-09,C70123,2025-11,Accessories,Belt,AC-BEL-OneSize,One Size,2,2336.56,475.65,1860.91,756.61,144.32,40.98,False,Not returned,0.0,0.0,919.0,Chennai,Tamil Nadu,Tier 1,Marketplace,212,0.59,0.064
ORD100787,2025-11-09,C53949,2025-11,Footwear,Heels,FO-HEE-M,M,2,4349.05,1102.01,3247.04,1933.77,124.31,55.99,False,Not returned,0.0,0.0,1132.97,Hyderabad,Telangana,Tier 1,Influencer,183,0.074,0.182
ORD108529,2025-11-09,C13213,2025-11,Western Wear,Wide-leg Jeans,WE-WID-S,S,1,1910.13,172.68,1737.45,951.1,103.31,28.35,True,Size too small,162.97,1684.52,-1192.8,Indore,Madhya Pradesh,Tier 2,Web,88,0.271,0.721
ORD105573,2025-11-09,C41026,2025-11,Accessories,Belt,AC-BEL-OneSize,One Size,2,1638.49,386.34,1252.15,550.64,164.01,25.16,False,Not returned,0.0,0.0,512.34,Guntur,Andhra Pradesh,Tier 3,App,106,0.347,0.222
ORD103575,2025-11-09,C90457,2025-11,Footwear,Sneakers,FO-SNE-XS,XS,1,3193.91,576.9,2617.01,1487.67,88.46,61.44,True,Size too small,110.46,2321.92,-1452.94,Bengaluru,Karnataka,Tier 1,App,75,0.145,0.428
ORD102255,2025-11-09,C69737,2025-11,Ethnic Wear,Kurta Set,ET-KUR-M,M,1,1811.99,420.63,1391.36,741.31,97.99,29.09,True,Color mismatch,140.35,1324.13,-941.51,Delhi NCR,Delhi,Tier 1,App,140,0.045,0.634
ORD107582,2025-11-09,C56849,2025-11,Western Wear,Crop Top,WE-CRO-S,S,1,939.89,240.3,699.59,436.02,103.9,13.82,False,Not returned,0.0,0.0,145.85,Bengaluru,Karnataka,Tier 1,App,259,0.418,0.432
ORD107380,2025-11-09,C57370,2025-11,Footwear,Juttis,FO-JUT-L,L,1,2303.57,532.77,1770.8,1004.97,97.45,33.02,False,Not returned,0.0,0.0,635.36,Pune,Maharashtra,Tier 1,Retail Partner,199,0.774,0.341
ORD107637,2025-11-09,C85636,2025-11,Activewear,Training Tee,AC-TRA-XL,XL,1,1284.2,239.99,1044.21,654.24,103.34,22.24,False,Not returned,0.0,0.0,264.39,Chennai,Tamil Nadu,Tier 1,App,84,0.636,0.585
ORD100614,2025-11-09,C91323,2025-11,Ethnic Wear,Anarkali Dress,ET-ANA-XXL,XXL,2,5984.86,750.42,5234.44,2554.82,127.1,116.96,False,Not returned,0.0,0.0,2435.56,Chennai,Tamil Nadu,Tier 1,App,243,0.17,0.656
ORD101061,2025-11-09,C96553,2025-11,Western Wear,Bodycon Dress,WE-BOD-M,M,2,4288.72,899.87,3388.85,1957.36,129.78,53.11,False,Not returned,0.0,0.0,1248.6,Kochi,Kerala,Tier 2,Influencer,127,0.561,0.268
ORD103796,2025-11-09,C31149,2025-11,Activewear,Track Pants,AC-TRA-XXL,XXL,1,1367.54,177.44,1190.1,671.74,94.96,20.39,True,Size too large,152.18,1083.6,-832.77,Kochi,Kerala,Tier 2,Influencer,0,0.23,0.326
ORD101546,2025-11-09,C54646,2025-11,Western Wear,Bodycon Dress,WE-BOD-XXL,XXL,1,2046.9,448.25,1598.65,846.8,86.4,23.81,False,Not returned,0.0,0.0,641.64,Lucknow,Uttar Pradesh,Tier 2,App,166,0.198,0.173
ORD100635,2025-11-09,C44777,2025-11,Footwear,Sandals,FO-SAN-M,M,1,2335.61,329.84,2005.77,1051.81,123.59,28.98,False,Not returned,0.0,0.0,801.39,Ajmer,Rajasthan,Tier 3,Retail Partner,121,0.223,0.174
ORD105912,2025-11-10,C22687,2025-11,Ethnic Wear,Kurta Set,ET-KUR-L,L,1,2563.55,597.8,1965.75,1090.27,92.1,32.99,False,Not returned,0.0,0.0,750.39,Bengaluru,Karnataka,Tier 1,Web,99,0.153,0.114
ORD105322,2025-11-10,C24556,2025-11,Footwear,Sandals,FO-SAN-M,M,2,4900.91,98.02,4802.89,2726.24,130.12,102.47,False,Not returned,0.0,0.0,1844.06,Surat,Gujarat,Tier 2,Web,129,0.332,0.27
ORD103587,2025-11-10,C90360,2025-11,Ethnic Wear,Saree,ET-SAR-S,S,1,1925.3,346.57,1578.73,810.66,91.99,28.13,False,Not returned,0.0,0.0,647.95,Indore,Madhya Pradesh,Tier 2,Influencer,207,0.111,0.138
ORD104028,2025-11-10,C76884,2025-11,Activewear,Leggings,AC-LEG-XL,XL,1,1480.55,92.46,1388.09,794.54,81.76,19.68,False,Not returned,0.0,0.0,492.11,Indore,Madhya Pradesh,Tier 2,App,229,0.497,0.261
ORD104671,2025-11-10,C57462,2025-11,Activewear,Sports Bra,AC-SPO-L,L,1,1550.99,157.74,1393.25,832.01,95.18,29.58,False,Not returned,0.0,0.0,436.48,Hyderabad,Telangana,Tier 1,App,133,0.43,0.351
ORD104012,2025-11-10,C99865,2025-11,Footwear,Heels,FO-HEE-M,M,1,2614.73,254.77,2359.96,1331.7,133.77,34.4,False,Not returned,0.0,0.0,860.09,Mysuru,Karnataka,Tier 3,Web,56,0.034,0.251
ORD103572,2025-11-10,C86881,2025-11,Western Wear,Denim Jacket,WE-DEN-L,L,1,1918.74,162.82,1755.92,967.16,92.95,34.69,False,Not returned,0.0,0.0,661.12,Surat,Gujarat,Tier 2,Influencer,98,0.181,0.215
ORD100586,2025-11-10,C88374,2025-11,Accessories,Handbag,AC-HAN-OneSize,One Size,2,1619.16,347.3,1271.86,577.22,148.23,29.42,True,Color mismatch,218.5,1108.21,-809.72,Chennai,Tamil Nadu,Tier 1,App,184,0.008,0.652
ORD108599,2025-11-10,C76169,2025-11,Western Wear,Wide-leg Jeans,WE-WID-M,M,1,1950.04,498.94,1451.1,775.63,87.69,22.73,True,Size too large,115.4,1374.45,-924.8,Bengaluru,Karnataka,Tier 1,Influencer,266,0.586,0.437
ORD106730,2025-11-10,C43183,2025-11,Ethnic Wear,Anarkali Dress,ET-ANA-S,S,1,1462.86,58.59,1404.27,709.18,94.03,33.15,True,Late delivery,116.61,1296.11,-844.81,Chennai,Tamil Nadu,Tier 1,Influencer,310,0.195,0.756
ORD106950,2025-11-10,C19614,2025-11,Accessories,Scarf,AC-SCA-OneSize,One Size,1,1079.56,228.99,850.57,367.31,101.22,19.79,True,Size too large,122.62,807.66,-568.03,Hyderabad,Telangana,Tier 1,App,346,0.613,0.395
ORD106257,2025-11-10,C50981,2025-11,Footwear,Sneakers,FO-SNE-S,S,1,2573.52,436.62,2136.9,1266.83,120.52,33.07,False,Not returned,0.0,0.0,716.48,Udaipur,Rajasthan,Tier 3,Web,151,0.476,0.387
ORD107570,2025-11-10,C64693,2025-11,Activewear,Sports Bra,AC-SPO-XXL,XXL,2,3450.21,69.0,3381.21,2013.33,115.4,69.16,True,Fabric expectation mismatch,171.83,2963.82,-1952.33,Hyderabad,Telangana,Tier 1,App,111,0.249,0.32
ORD105401,2025-11-10,C42712,2025-11,Ethnic Wear,Palazzo Set,ET-PAL-L,L,1,2366.56,323.32,2043.24,1079.4,86.36,36.79,False,Not returned,0.0,0.0,840.69,Bengaluru,Karnataka,Tier 1,App,185,0.101,0.18
ORD101148,2025-11-10,C29463,2025-11,Western Wear,Denim Jacket,WE-DEN-XS,XS,1,1595.25,31.91,1563.34,871.68,93.28,21.9,True,Color mismatch,150.67,1481.89,-1056.08,Hyderabad,Telangana,Tier 1,App,309,0.202,0.585
ORD106856,2025-11-11,C42434,2025-11,Footwear,Sandals,FO-SAN-S,S,1,2295.12,534.11,1761.01,1010.27,86.44,34.31,False,Not returned,0.0,0.0,629.99,Indore,Madhya Pradesh,Tier 2,App,146,0.135,0.065
ORD106901,2025-11-11,C66056,2025-11,Footwear,Sneakers,FO-SNE-L,L,1,2836.85,731.39,2105.46,1272.13,92.91,43.82,True,Damaged item,149.75,1974.7,-1427.85,Chennai,Tamil Nadu,Tier 1,Marketplace,284,0.213,0.235
ORD105065,2025-11-11,C79292,2025-11,Footwear,Sneakers,FO-SNE-XS,XS,1,2641.0,508.29,2132.71,1248.44,79.96,38.36,True,Size too small,115.77,1946.19,-1296.01,Bengaluru,Karnataka,Tier 1,Influencer,238,0.344,0.58
ORD100940,2025-11-11,C14020,2025-11,Ethnic Wear,Anarkali Dress,ET-ANA-XL,XL,1,2365.36,355.12,2010.24,1068.35,119.42,31.8,False,Not returned,0.0,0.0,790.67,Ajmer,Rajasthan,Tier 3,App,110,0.152,0.561
ORD108462,2025-11-11,C29906,2025-11,Accessories,Scarf,AC-SCA-OneSize,One Size,2,1845.43,556.6,1288.83,512.34,163.5,26.86,False,Not returned,0.0,0.0,586.13,Chandigarh,Punjab,Tier 2,App,48,0.071,0.175
ORD106546,2025-11-11,C70586,2025-11,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,726.66,55.0,671.66,303.89,97.22,11.48,False,Not returned,0.0,0.0,259.07,Hyderabad,Telangana,Tier 1,App,22,0.265,0.514
ORD108295,2025-11-11,C24500,2025-11,Activewear,Track Pants,AC-TRA-XL,XL,1,922.35,63.96,858.39,537.81,91.23,18.47,False,Not returned,0.0,0.0,210.88,Pune,Maharashtra,Tier 1,App,179,0.108,0.247
ORD104570,2025-11-11,C33815,2025-11,Ethnic Wear,Palazzo Set,ET-PAL-M,M,1,1645.2,92.66,1552.54,853.37,100.99,32.75,True,Changed mind,131.19,1344.1,-909.86,Surat,Gujarat,Tier 2,Web,176,0.335,0.817
ORD101182,2025-11-11,C73368,2025-11,Ethnic Wear,Anarkali Dress,ET-ANA-XXL,XXL,1,2508.64,432.57,2076.07,1119.74,84.78,36.67,False,Not returned,0.0,0.0,834.88,Lucknow,Uttar Pradesh,Tier 2,App,151,0.313,0.465
ORD106266,2025-11-11,C79803,2025-11,Western Wear,Crop Top,WE-CRO-XXL,XXL,1,1867.56,431.08,1436.48,868.86,70.57,25.41,False,Not returned,0.0,0.0,471.64,Chennai,Tamil Nadu,Tier 1,App,203,0.392,0.18
ORD102516,2025-11-11,C45273,2025-11,Western Wear,Crop Top,WE-CRO-L,L,1,1021.01,149.32,871.69,507.83,115.58,16.61,False,Not returned,0.0,0.0,231.67,Jodhpur,Rajasthan,Tier 3,App,402,0.196,0.371
ORD106797,2025-11-11,C95270,2025-11,Accessories,Handbag,AC-HAN-OneSize,One Size,1,1067.45,113.4,954.05,426.83,94.8,17.34,False,Not returned,0.0,0.0,415.08,Lucknow,Uttar Pradesh,Tier 2,Web,249,0.201,0.389
ORD108711,2025-11-11,C79774,2025-11,Western Wear,Denim Jacket,WE-DEN-L,L,1,1267.0,44.24,1222.76,728.06,83.68,25.31,False,Not returned,0.0,0.0,385.71,Chandigarh,Punjab,Tier 2,App,329,0.224,0.384
ORD105571,2025-11-11,C80577,2025-11,Beauty,Kajal,BE-KAJ-OneSize,One Size,1,745.43,74.72,670.71,334.44,104.63,9.88,False,Not returned,0.0,0.0,221.76,Mysuru,Karnataka,Tier 3,Web,138,0.4,0.442
ORD104804,2025-11-11,C31503,2025-11,Ethnic Wear,Kurta Set,ET-KUR-S,S,1,2414.83,267.43,2147.4,1142.98,89.62,34.52,False,Not returned,0.0,0.0,880.28,Delhi NCR,Delhi,Tier 1,Influencer,183,0.33,0.214
ORD102717,2025-11-11,C49198,2025-11,Activewear,Sports Bra,AC-SPO-M,M,1,1450.94,133.58,1317.36,833.71,90.01,18.9,True,Fabric expectation mismatch,137.34,1315.53,-1078.13,Chennai,Tamil Nadu,Tier 1,Web,71,0.205,0.397
ORD103267,2025-11-11,C69560,2025-11,Western Wear,Wide-leg Jeans,WE-WID-XXL,XXL,1,1331.05,489.23,841.82,486.5,129.86,19.14,True,Changed mind,191.08,738.59,-723.35,Mysuru,Karnataka,Tier 3,Marketplace,62,0.42,0.454
ORD106331,2025-11-11,C73463,2025-11,Ethnic Wear,Palazzo Set,ET-PAL-L,L,1,1976.8,405.87,1570.93,757.04,104.72,24.99,True,Size too large,167.94,1399.53,-883.29,Hyderabad,Telangana,Tier 1,App,339,0.296,0.511
ORD104855,2025-11-11,C72685,2025-11,Western Wear,Denim Jacket,WE-DEN-M,M,1,1304.94,220.0,1084.94,680.6,123.27,18.63,False,Not returned,0.0,0.0,262.44,Siliguri,West Bengal,Tier 3,Retail Partner,314,0.278,0.037
ORD104886,2025-11-11,C81183,2025-11,Accessories,Belt,AC-BEL-OneSize,One Size,1,1327.18,300.81,1026.37,474.76,100.47,20.75,True,Fabric expectation mismatch,129.12,918.02,-616.75,Indore,Madhya Pradesh,Tier 2,App,258,0.492,0.449
ORD104590,2025-11-12,C62565,2025-11,Activewear,Track Pants,AC-TRA-XXL,XXL,2,2723.91,502.87,2221.04,1289.34,109.75,42.71,False,Not returned,0.0,0.0,779.24,Indore,Madhya Pradesh,Tier 2,Web,190,0.107,0.486
ORD100421,2025-11-12,C29872,2025-11,Ethnic Wear,Anarkali Dress,ET-ANA-L,L,1,1520.04,347.35,1172.69,574.9,116.56,19.66,True,Damaged item,179.58,1086.27,-804.28,Siliguri,West Bengal,Tier 3,App,194,0.069,0.699
ORD103607,2025-11-12,C68224,2025-11,Accessories,Handbag,AC-HAN-OneSize,One Size,1,899.27,251.76,647.51,296.91,114.95,13.02,False,Not returned,0.0,0.0,222.63,Siliguri,West Bengal,Tier 3,Web,181,0.304,0.089
ORD106733,2025-11-12,C51508,2025-11,Accessories,Handbag,AC-HAN-OneSize,One Size,1,884.99,188.62,696.37,317.14,113.56,11.38,False,Not returned,0.0,0.0,254.29,Mumbai,Maharashtra,Tier 1,Retail Partner,190,0.199,0.15
ORD104500,2025-11-12,C50702,2025-11,Accessories,Handbag,AC-HAN-OneSize,One Size,1,1380.72,287.97,1092.75,456.59,89.64,19.86,False,Not returned,0.0,0.0,526.66,Chandigarh,Punjab,Tier 2,Web,134,0.552,0.214
ORD101613,2025-11-12,C28896,2025-11,Beauty,Compact,BE-COM-OneSize,One Size,2,1750.64,233.64,1517.0,702.96,131.03,26.08,False,Not returned,0.0,0.0,656.93,Chandigarh,Punjab,Tier 2,App,63,0.385,0.097
ORD103975,2025-11-12,C14578,2025-11,Western Wear,Wide-leg Jeans,WE-WID-M,M,1,1686.24,147.72,1538.52,772.85,90.78,26.87,False,Not returned,0.0,0.0,648.02,Surat,Gujarat,Tier 2,Web,174,0.367,0.081
ORD106664,2025-11-12,C10633,2025-11,Accessories,Sunglasses,AC-SUN-OneSize,One Size,1,1319.02,255.14,1063.88,493.52,130.82,25.09,False,Not returned,0.0,0.0,414.45,Jodhpur,Rajasthan,Tier 3,App,156,0.746,0.112
ORD105625,2025-11-12,C98041,2025-11,Western Wear,Crop Top,WE-CRO-S,S,1,1220.19,176.05,1044.14,606.42,98.87,22.84,False,Not returned,0.0,0.0,316.01,Hyderabad,Telangana,Tier 1,App,103,0.638,0.088
ORD107818,2025-11-12,C35503,2025-11,Western Wear,Bodycon Dress,WE-BOD-L,L,2,1101.4,86.7,1014.7,594.67,146.0,16.95,False,Not returned,0.0,0.0,257.08,Chennai,Tamil Nadu,Tier 1,App,113,0.484,0.238
ORD104759,2025-11-12,C90668,2025-11,Western Wear,Crop Top,WE-CRO-S,S,1,1517.34,323.74,1193.6,675.37,112.24,23.62,False,Not returned,0.0,0.0,382.37,Jodhpur,Rajasthan,Tier 3,Influencer,90,0.414,0.163
ORD105111,2025-11-12,C84730,2025-11,Activewear,Training Tee,AC-TRA-L,L,1,1306.07,253.47,1052.6,677.19,98.15,19.89,False,Not returned,0.0,0.0,257.37,Delhi NCR,Delhi,Tier 1,Marketplace,91,0.18,0.271
ORD102074,2025-11-13,C95948,2025-11,Western Wear,Bodycon Dress,WE-BOD-M,M,1,1929.17,555.33,1373.84,674.93,117.53,28.79,True,Late delivery,182.11,1190.25,-819.77,Siliguri,West Bengal,Tier 3,Marketplace,187,0.466,0.531
ORD108704,2025-11-13,C14408,2025-11,Western Wear,Bodycon Dress,WE-BOD-XXL,XXL,1,1896.96,415.52,1481.44,815.17,84.98,34.27,False,Not returned,0.0,0.0,547.02,Delhi NCR,Delhi,Tier 1,Web,205,0.269,0.032
ORD104744,2025-11-13,C36420,2025-11,Western Wear,Crop Top,WE-CRO-S,S,1,1568.78,196.58,1372.2,740.33,122.02,31.04,False,Not returned,0.0,0.0,478.81,Udaipur,Rajasthan,Tier 3,App,231,0.489,0.25
ORD107231,2025-11-13,C16845,2025-11,Western Wear,Wide-leg Jeans,WE-WID-XL,XL,1,1468.74,153.96,1314.78,770.78,94.64,24.59,False,Not returned,0.0,0.0,424.77,Delhi NCR,Delhi,Tier 1,App,183,0.583,0.352
ORD107925,2025-11-13,C95794,2025-11,Ethnic Wear,Saree,ET-SAR-S,S,3,8415.1,1161.33,7253.77,3974.08,199.64,145.06,False,Not returned,0.0,0.0,2934.99,Guntur,Andhra Pradesh,Tier 3,App,301,0.292,0.104
ORD100665,2025-11-13,C15738,2025-11,Activewear,Training Tee,AC-TRA-L,L,1,602.57,31.58,570.99,355.05,92.97,10.97,False,Not returned,0.0,0.0,112.0,Lucknow,Uttar Pradesh,Tier 2,Web,256,0.255,0.263
ORD108135,2025-11-13,C84804,2025-11,Activewear,Track Pants,AC-TRA-M,M,2,2161.05,77.2,2083.85,1319.8,126.71,44.73,True,Size too small,181.1,1982.99,-1571.48,Pune,Maharashtra,Tier 1,Web,75,0.583,0.501
ORD103876,2025-11-13,C31795,2025-11,Activewear,Training Tee,AC-TRA-XXL,XXL,3,4202.29,853.1,3349.19,2090.87,159.53,56.19,True,Fabric expectation mismatch,173.12,2962.43,-2092.95,Kochi,Kerala,Tier 2,App,177,0.17,0.388
ORD105356,2025-11-13,C73074,2025-11,Activewear,Leggings,AC-LEG-XXL,XXL,1,965.06,336.92,628.14,394.53,131.59,10.24,False,Not returned,0.0,0.0,91.78,Jodhpur,Rajasthan,Tier 3,App,1,0.069,0.461
ORD100183,2025-11-13,C90317,2025-11,Activewear,Sports Bra,AC-SPO-L,L,1,1142.69,144.67,998.02,660.44,99.47,15.41,False,Not returned,0.0,0.0,222.7,Pune,Maharashtra,Tier 1,Retail Partner,261,0.383,0.471
ORD104492,2025-11-13,C67200,2025-11,Ethnic Wear,Kurta Set,ET-KUR-M,M,1,1909.16,465.73,1443.43,776.86,89.57,23.33,False,Not returned,0.0,0.0,553.67,Chennai,Tamil Nadu,Tier 1,App,158,0.536,0.512
ORD106523,2025-11-13,C33193,2025-11,Accessories,Handbag,AC-HAN-OneSize,One Size,1,557.62,130.08,427.54,175.78,97.69,6.44,False,Not returned,0.0,0.0,147.63,Chandigarh,Punjab,Tier 2,App,209,0.672,0.44
ORD106447,2025-11-13,C98472,2025-11,Accessories,Belt,AC-BEL-OneSize,One Size,1,541.91,111.45,430.46,195.7,83.15,6.32,False,Not returned,0.0,0.0,145.29,Delhi NCR,Delhi,Tier 1,Web,159,0.072,0.148
ORD108084,2025-11-13,C58887,2025-11,Activewear,Sports Bra,AC-SPO-XS,XS,1,1522.58,275.44,1247.14,709.55,127.29,27.71,True,Color mismatch,167.53,1201.34,-986.28,Guntur,Andhra Pradesh,Tier 3,App,182,0.376,0.502
ORD100174,2025-11-14,C52116,2025-11,Activewear,Training Tee,AC-TRA-M,M,1,1405.97,216.58,1189.39,714.5,96.22,18.78,True,Late delivery,132.7,1069.6,-842.41,Hyderabad,Telangana,Tier 1,Marketplace,282,0.308,0.772
ORD107579,2025-11-14,C93942,2025-11,Western Wear,Wide-leg Jeans,WE-WID-L,L,1,2049.27,295.16,1754.11,1004.04,113.56,32.77,False,Not returned,0.0,0.0,603.74,Guntur,Andhra Pradesh,Tier 3,Web,315,0.155,0.28
ORD104869,2025-11-14,C90918,2025-11,Accessories,Handbag,AC-HAN-OneSize,One Size,1,1283.93,133.71,1150.22,470.74,72.63,21.55,False,Not returned,0.0,0.0,585.3,Indore,Madhya Pradesh,Tier 2,App,223,0.717,0.408
ORD100874,2025-11-14,C19429,2025-11,Activewear,Sports Bra,AC-SPO-S,S,2,3097.32,848.47,2248.85,1399.56,159.06,52.24,False,Not returned,0.0,0.0,637.99,Surat,Gujarat,Tier 2,Web,134,0.511,0.464
ORD106688,2025-11-14,C28291,2025-11,Western Wear,Wide-leg Jeans,WE-WID-M,M,1,1033.02,247.72,785.3,450.04,105.68,11.98,False,Not returned,0.0,0.0,217.6,Delhi NCR,Delhi,Tier 1,App,235,0.415,0.728
